Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,ELE Buy,ELE Sell,LV Buy,LV Sell,LT Buy,LT Sell
30950.4,2830,3366.3,3820.5,3680.5,2344.2,1213.7,1503.4,1999.3,1627.3,1555,1049.5,1887.1,1395,3830,7311.8,6151.2,1908,829.6,5046.7,3818,1423.4,1727.8,1196.3,1181.5,523.6,1147.5,,,305.6,15.7,622,504.1
28192.4,2628.5,2937.5,3623.3,3359.6,2290.5,1057.4,1449.2,1729.9,1550.8,1366.6,977.6,1305,1374.9,3556.3,6759.7,6135.8,1739,1118.2,4405.2,3181.3,1089,1704,1004.7,1090.8,493.6,1198.6,,,280.7,15.3,580.6,491
27488.6,2476.4,2737.9,3339.5,3058.7,2245,1061.6,1411.7,1595.1,1522.7,1242,969.1,1297.7,1354.5,3310.2,6612.3,6119,1702.7,1026.9,4237.5,3200,1069,1905.6,948,1122.4,482,1123.7,,,269.8,15.7,662.3,486
27119.5,2428.2,2688.6,3275.1,3004.4,2221.7,1069.8,1402.6,1554.5,1509.7,1220,963.7,1291.1,1338.7,3174.4,6497.4,6114.4,1695.7,1049.6,4170.8,3215.7,1085.7,1975.7,929.8,1170.9,472.2,1036.2,,,259.5,15.6,812.4,482.3
27147.3,2418.4,2737.8,3419.8,3066,2220.8,1067.3,1399.4,1558.7,1510.4,1244.8,958.6,1302.9,1294.9,3222.4,6500.4,6120.7,1707.3,1039.4,4219.8,3274.5,1084.8,1774.7,931.2,1184.4,481.5,1114.3,,,257.7,15.7,792,473.4
27769.9,2453.8,2824.3,3302.2,3186.3,2228.6,1072.7,1410.1,1692.3,1515.1,1292.9,974.1,1312.7,1309.6,3332.3,6638.8,6192.3,1761.2,878.9,4506.8,3272.9,1145.1,1751.9,964.2,1162.1,496,1174.3,,,288.4,15.9,621.6,453.8
29746.8,2630.3,3217.6,3640.4,3612.7,2271.8,1160.2,1426.4,2197.7,1540.2,1580.6,1003.7,1367.7,1316.5,3634.5,7064.1,6271.5,1879,993.6,5283.5,3366.9,1277.4,1618.8,1066.9,1277.9,588.4,1262.9,,,400.6,15.5,609.7,420.8
34789.4,3151.3,3348.4,3962.4,4401.5,2262.4,1856.5,1499.2,2649.2,1621.5,1535.3,1100.3,2505.6,1388,5322.4,8315.2,6483.4,2494.4,541.6,5668.7,4074.5,1927.7,1404.3,1462.6,686,708.2,1327.2,,,427,15.5,522,359.5
38508,3695,3557.6,4316,5145.3,2374.6,1991.2,1589.8,2739.8,1754.4,1612.5,1191.1,3148.6,1526.1,5652,9434.8,6728,2604.4,878.6,6027.1,4396.5,2237.5,1848.7,1697.5,786.3,805.9,1343.1,,,406.7,14.7,486.9,304.9
39895,3808.1,3700.8,4344.8,5132.1,2450.5,1929.9,1634.4,2784.4,1785.8,1655.8,1211.9,3270.2,1536.4,5698.7,9707.5,6789.1,2694.4,879.9,6099.2,4561.2,2283.4,2214.2,1790.6,805.7,844.3,1343.3,,,428.8,14.1,508.1,348.8
39803.6,3725.9,3676,4305.2,5045.1,2435.8,1940.9,1632.1,2782.1,1783.3,1643.3,1234.6,3242.6,1513.9,5700.8,9604.9,6809.2,2658.9,892.9,6181.3,4526.2,2260.1,2068.4,1820.2,909.2,849.8,1343.3,,,428.7,13.5,494.6,335.8
39553,3640.8,3655,4291.4,4970,2425.8,1948.3,1619.2,2769.2,1778.9,1636.1,1238.9,3222.1,1483,5677.3,9634.5,6759.1,2702,895.4,6191,4555.9,2258.9,2318.7,1839.7,779.2,849.5,1341.3,,,437.5,13.2,488.5,338.8
39101.4,3570.7,3584.7,4293.8,4987.8,2394.4,1989.9,1625.8,2775.8,1763.6,1605.6,1231.2,3182.8,1483,5635.9,9563.1,6677.4,2706.9,805.2,6247.7,4469.2,2214.1,2439.2,1771.9,784.2,838,1340.5,,,430.8,13.4,500.4,343.8
38104.7,3538.3,3615.6,4274.4,4882.6,2372.2,1963.8,1612.1,2762.1,1754.4,1618.9,1217.7,2655.9,1449.2,5300.6,9488.7,6719.3,2560.1,920.1,6201,4371.8,2124.7,2233.4,1745.7,1315.2,811.6,1364.8,,,442.8,13.8,484.8,339.8
37691.2,3487.7,3590.2,4274,4791.5,2366.9,1908.2,1617.1,2767.1,1667,1597,1190.8,2588,1520.1,5279.7,9369.1,6744.2,2532.5,911.8,5904.4,4459.2,2153.2,2153.3,1736.6,1026.8,792,1368.4,,,363.6,13.9,476.1,251.8
37531.4,3451.9,3545.4,4210.9,4833.9,2366.1,1804.7,1612.4,2762.4,1710.8,1544.3,1183.7,2581.7,1527.2,5116.4,9343.9,6755.5,2482.1,934.5,5865.8,4574.3,2118.7,2118.9,1709.1,1069.6,826.7,1341.7,,,374.7,14.3,467.4,253.8
37589.2,3428.1,3496.2,4199,4861.4,2358.9,2043.9,1609.7,2759.7,1703.4,1522.9,1181.3,2575.7,1529.1,5285.1,9319.3,6841.3,2467.4,951.9,5780.6,4436.3,2048,1779.9,1648.4,741.1,793.6,1345.4,,,397.2,14,453.6,262.8
37683.4,3420.4,3495.9,4236.5,4890.8,2360.6,2060.6,1597.3,2747.3,1722.1,1542.3,1181.3,2590.3,1434.1,5283,9190.7,6859.4,2378.8,955.5,5843.5,4171.2,2068.5,1588.3,1634.8,883.1,772.8,1347.7,,,413.5,13.6,452.4,278.3
37966.5,3445.3,3477.6,4219.1,4899.5,2365.1,2065.1,1589.6,2739.6,1714.2,1551.5,1188.2,2678.9,1426.7,5567.3,9329.2,6788.6,2480.1,948.6,5971.9,4308.5,2250.8,1950.8,1746.9,746.9,771.2,1349.4,,,405.1,13.6,465,282.5
38965.7,3429.1,3467.4,4216.1,4887.6,2364.1,2064.1,1597.5,2747.5,1710.9,1551.1,1214.5,3039.1,1559.4,5734.8,9515.9,7031.9,2811.1,947.3,6205.5,4465,2218.1,1907,1768.5,779.6,787.7,1350,,,392.2,14,465.3,269.5
39664.7,3508.8,3490.8,4249.1,4938.2,2383.3,2083.3,1626.3,2776.3,1725.8,1604.7,1239,3228.1,1691.5,5702.4,9805.1,7009.2,2893.4,822.7,5949.3,4735.8,2265.3,1961.4,1771.3,775.2,794.7,1348.8,,,393.5,14.7,431.2,236
39370.8,3548.1,3518.2,4283.7,4985,2397.7,2097.7,1650.1,2800.1,1751.3,1629.9,1215.8,3178.2,1674.3,5638.4,9711.3,6968,3165.3,858.6,5696.8,4695.6,2130.1,1620.7,1686.2,895.6,752,1350.7,,,382.9,14.8,451,245.1
37286.7,3434,3415.5,4221.4,4923.2,2364.6,1999.5,1627.4,2777.4,1735.6,1602.3,1115.7,2891.5,1527.9,5355.6,9147.4,6827.7,2976.8,476.8,5255.8,4392.1,1960,1515.5,1554.6,699.1,675.7,1294.7,,,421.1,15,451,283.1
35555.3,3210.7,3387.3,4042.1,4497.1,2329.1,1873.7,1565.9,2715.9,1689.1,1607.5,1065.6,2514.2,1520.5,4772,8392,6869.1,2853.9,353.9,5064.7,4258.6,1744.9,1444.9,1635.7,635.7,594.8,1353.1,,,390.9,15.6,541.1,342.4
32363.4,2929.2,3373.7,3848,4020.7,2388.3,1490.6,1510.2,2660.2,1620,1552.8,1012.3,1746.5,1431.8,4209.5,7706.4,6800.7,2359.8,633.6,4838.4,4218.1,1485.7,1065.5,1506.7,626.9,513.2,1260.7,,,305.2,15.8,624,403.9
29209.5,2771.3,3281.6,3708.5,3488.1,2288.9,1043.1,1466.3,1919.2,1551.7,1555.8,979.8,1612.5,1417.7,3314.8,7192.2,6253.5,1825.9,601.7,4455.1,3935.1,1193.1,1835.4,1059,903.4,519.8,1162.4,,,267.5,15.6,749.8,524.4
28510.4,2620.5,3079.8,3680,3256.5,2232.6,1039.1,1442.2,1860.1,1526.7,1433.5,966.7,1514.7,1405,3028.9,7041.8,6242.9,1791.3,592,4345.1,3884.2,1152.6,1872.9,995.9,1159.3,495.4,1190.6,,,258.8,16,745.5,529.6
28195.1,2554.5,2854.7,3544.3,3169.8,2200.9,1042.7,1422.7,1807,1516.7,1329.9,967.1,1502.4,1391,2950.2,6977.5,6184.8,1785.9,767.3,4305.7,3978.8,1152.3,1786,972,1177.9,481.4,1188.8,,,261.4,16.1,744.8,521.8
28264,2554.6,2944.5,3640.8,3192.1,2201.4,1039.9,1420.4,1821.6,1521.2,1354.7,970,1505.8,1397.6,2947.9,6972.9,6188.8,1802.1,764.3,4325.2,3958.9,1175.4,1790.9,960.4,1178.4,486.2,1204.5,,,276.8,15.8,577.8,374.7
28913,2610.3,3067.9,3612.8,3370.4,2208.6,1036.2,1431.7,1855.3,1521.2,1415.6,989.8,1513.3,1411.4,3036,7086.4,6230.7,1861,782.8,4630.8,3964.2,1233.3,1981.3,993.7,1180.3,515.8,1224.7,,,308,15.6,632.5,373
31061.3,2805.6,3313.3,3500.9,3571.7,2261.7,1167,1450.2,2600.2,1545,1566.5,1026.3,1588.7,1378.1,3456.4,7627,6286.6,2035.3,806.4,5428.9,4076.3,1369,1730.4,1076.9,1195.9,625.3,1344.8,,,325,15.7,585.2,320.5
35831.2,3367,3353.7,4005.3,4668.4,2229.7,1859.5,1531,2681,1645,1545.2,1109,2495.2,1418,4940.9,8835,6726.2,2413.7,670.3,5788.9,4657.2,2059,1484.8,1385,659.2,756.3,1375.3,,,335.6,15.1,527.8,274.3
40317.3,3924,3531.1,4331.1,5362.1,2337.7,2037.7,1659.6,2809.6,1786.4,1698.3,1188,3354.8,1620.1,5453.3,9897.4,7099,2959.9,708.3,6142.2,5114.6,2389.3,1973.2,1604.3,720.4,855,1406.6,,,270.1,42.1,577.8,231.8
41035.3,3993,3661.3,4379.3,5350.3,2402.4,2102.4,1704.6,2854.6,1805.4,1716.1,1211.3,3368.9,1596.9,5439.3,10180,7131.4,2858.8,703.8,6205.2,5220,2506.7,2258,1677.1,779.4,896.9,1406.1,,,284.5,84.7,574,199.8
41091.8,3910.7,3635.4,4360.5,5313.4,2412.2,2112.2,1702.4,2852.4,1797,1669.4,1223.7,3366.3,1565.1,5422.5,10137.3,7145.1,2877.5,699.8,6240,5230.8,2498.3,1923.9,1673.8,1093.6,899.2,1406.9,,,288.4,96.1,568.5,186.8
40777,3795,3581.8,4321.7,5231.6,2394.2,2094.2,1688,2838,1777.8,1631.1,1205.8,3358.5,1532,5379.3,10078.2,7137.3,2866.9,705.2,6245,5233.4,2458.3,2191.3,1686.5,732.3,896.7,1406.1,,,290.8,93.9,565.9,188.8
40430.7,3693.1,3472.4,4286,5250.3,2369.6,2069.6,1666.8,2816.8,1763.8,1570.2,1182.4,3367.8,1522.4,5337,10058.6,7237.9,2871,702.2,6202.5,5106.7,2410.9,2145,1672.2,672.2,880.6,1405.8,,,283.2,83.9,575.5,200.8
39821.1,3635.6,3526.1,4258.4,5080.1,2343.1,2043.1,1652.4,2802.4,1752.9,1590.7,1182.2,3069.5,1497,5476.4,9972.5,7218.4,2791.5,671,6194.4,5063.9,2362.1,1736.6,1662.3,1091.5,894.2,1402.9,,,288.8,84.1,567.1,197.8
39632.7,3598.8,3549.4,4246.1,5034.8,2338.1,2038.1,1647.9,2797.9,1753.7,1564.4,1170,2896.4,1574.3,5371,9862.4,7163.7,2808,662.5,5920.7,5183,2314.8,1945.9,1660.4,729.3,867.9,1400.7,,,289.4,84.8,565.2,195.8
39688.7,3576.6,3526.9,4213.2,4997.2,2366.5,2052.1,1644.1,2794.1,1743.9,1559.6,1150.8,2806.2,1554.6,5264.7,9821,7157.6,3046.9,660.3,5875.4,5497.7,2263.6,1696.6,1648.2,915.2,848.5,1399.1,,,280.9,64.9,559.8,201.8
39506.4,3565.5,3463.1,4195.2,5024.8,2360.5,2060.5,1638.2,2788.2,1739.1,1561.9,1145.6,2886.7,1542.6,5303.9,9804,7214.5,3118.2,657.7,5810.8,5256.6,2218.9,1666.6,1619.4,871.7,825.8,1401.6,,,273.8,29.4,545.8,216.2
39167.9,3568.9,3469.1,4197.8,5011.8,2350.2,2050.2,1630.7,2780.7,1738.3,1574.1,1144.1,3386.3,1455.6,5213.4,9677.6,7204.2,3144.3,644.3,5918.4,4786.4,2219.7,1908.7,1660.8,671.8,823.5,1402.9,,,275,13.9,544.4,231.5
39512.5,3586.8,3471.1,4178.8,4990.1,2353.8,2053.8,1630.1,2780.1,1729.1,1583.5,1158.1,3367.3,1487.7,5278.5,9803.9,7323.9,2976.7,639.2,6110.6,4825.3,2382.7,2082.7,1780.6,780.6,827.5,1404.3,,,290.8,13.9,522.7,225.6
39905.9,3606.5,3427.2,4178,5039.9,2353.4,2053.4,1640.7,2790.7,1726,1593.4,1181.6,3299.7,1473.4,5355.3,9835.7,7358.1,3129.5,666.6,6306.6,5166.1,2353.5,2053.5,1784,784,849,1404,,,246.6,46.2,580.4,206.8
40680.5,3731.6,3455.4,4238.4,5209.3,2373.4,2073.4,1676.4,2826.4,1749.4,1604.7,1210.9,3384.7,1568.5,5394.7,10160.9,7389.9,2931.4,652.4,6092.4,5072.9,2330.8,1858.4,1744.5,916.9,859.1,1402.6,,,238.5,77.2,576.8,164.1
40397.7,3766.4,3438,4283.2,5304.2,2395.4,2076.2,1691.4,2841.4,1772.2,1629.6,1219.9,3281.3,1609.1,5280.9,10100.5,7433.3,3038.5,655.7,5739,4952.9,2211,1849.7,1658.7,720,808.8,1404.9,,,229.4,35.7,554.2,173.9
38209.2,3631.1,3329.2,4229.6,5238.3,2366.9,2052.5,1667.4,2817.4,1757.9,1601.1,1154.7,2956.2,1605.3,4883.2,9494.5,7237.4,3145.1,645.1,5232.4,4779.5,1995.9,1695.9,1646.9,646.9,732.9,1351.9,,,333.2,15.1,460.7,204.8
36159.5,3395.1,3358.8,4051.2,4675.2,2311.5,1844.1,1602.6,2752.6,1705.6,1667.9,1091.4,2480.4,1487.7,4465,8727.9,7161.6,2910.5,541.2,5088.9,4547.5,2075.4,1541.3,1397.5,631.6,655.9,1408,,,375.4,15.3,478.7,264.8
32113.5,3103.8,3316,3861,4147.9,2417.3,1197.5,1549.2,2201.6,1629.8,1598.3,1041,1748.6,1411.6,3886,8075,6982,2088.3,335.3,4858.2,4220.1,1531.6,1810.9,1239.7,1181.2,585.3,1317.9,,,307.6,15.5,616.8,357.4
30522.8,2903,2664.8,3778,3792.7,2337.9,1162.8,1491.4,1906.8,1577.4,1395.9,1024.2,1767.6,1482.2,3763.7,7716.5,6892.3,1996.1,896.8,4639.7,4085.9,1221,1649.7,1062,1134.2,575.1,1265.3,,,287.9,15.8,805.5,503.6
29717.5,2763.7,2649.3,3713.5,3618.5,2300.8,1139.9,1458.4,1775.5,1563.9,1368.3,1007.5,1721.9,1458.6,3521.9,7532.9,6882.3,1943.5,582,4486,4144,1156.1,1725.9,996.6,1164.8,550.9,1212.1,,,269.1,15.9,838.6,517.8
29352.1,2696.4,2646.3,3579.1,3418.7,2283.4,1089.4,1446.2,1640.2,1552.4,1357.9,1006.1,1641.2,1442.5,3320.7,7422,6918,1929.2,869.9,4436.9,4109.3,1142.6,1721.5,970.1,1166.6,536.9,1118.1,,,260.6,16,856.4,527
29483.9,2700.6,2652.1,3632.8,3460.2,2282.4,1083.3,1442.2,1641.3,1552.4,1368.5,1006.3,1664.6,1448.9,3279.8,7456.5,6964.2,1933.1,918.3,4513.5,4124.2,1156,1908,961,1066.5,539.7,1068.4,,,275.1,15.9,844.8,530
30140.6,2766.1,2650.3,3602.4,3493.8,2286.7,1142.3,1450.8,1875.2,1559.2,1378.6,1030.4,1717.2,1429.9,3522.2,7603.1,7011.8,1984.2,900.9,4801.5,4096.5,1209.6,1643.7,991.3,1173,566.6,1250.3,,,315.1,16.1,604.7,329.7
32466.6,2993.8,2846.1,3578.7,4204.7,2335.7,1304.8,1476.2,2387,1583.8,1655.5,1078.3,1842,1396.3,3839.8,8063.9,7024.7,2148.7,709.9,5633,4125.7,1488.6,1739.8,1135.5,1163.5,681.1,1324.1,,,397.6,15.9,446.6,254.3
36908.2,3533.3,3011.1,4139.4,5239.4,2273.7,1973.7,1557.1,2707.1,1691,1613.2,1156.5,2720.5,1532.5,5128.9,9369.3,7259.9,2592.9,561.1,5988.7,4669.1,2087.3,1865.8,1445.7,589.4,804.1,1406.3,,,361.3,15.3,467,239
40943.5,4082.8,3422.5,4413,5563,2400.1,2097.6,1680.5,2830.5,1814,1824.3,1222.3,3364.7,1635.9,5496,10364.8,7534.1,2898.3,732.1,6464.9,4939,2476.6,2258.1,1672.4,1121,884.2,1400.9,,,280,14.5,505.9,197.4
41766.6,4183.1,3510.7,4454.3,5604.3,2456.9,2131.2,1678.8,2828.8,1842.6,1865,1239.4,3378.4,1610.1,5496.8,10611.2,7571.6,2992.9,888.4,6513.3,5067.1,2584.1,2319.8,1757.1,1359.6,924.3,1400.4,,,286,46,499.4,165.4
41553.3,4088.1,3440.7,4438.2,5588.2,2401.3,2101.3,1719.4,2869.4,1824.7,1822.1,1245.1,3364.1,1621.8,5502.8,10477.1,7596,2999,764.8,6533.2,5108.6,2521.3,2341,1738.7,1201.8,920.2,1401.3,,,287.5,42.2,482.1,153.4
41362.8,3960.3,3373.7,4396.4,5546.4,2396.8,2096.8,1706.9,2856.9,1808,1794.6,1239.7,3321.1,1616.5,5535.1,10382.2,7625.4,3017.5,790.9,6501.6,5068.7,2531.6,2322.3,1745.4,1062.5,918.5,1401,,,288.3,56.8,494.9,152.4
41023.7,3847.1,3261,4361.5,5511.5,2389.2,2089.2,1681.3,2831.3,1794.5,1780.6,1246.6,3294,1550.1,5502.7,10244.8,7633,2988.2,799.3,6467.3,4978.5,2494.1,1872.5,1741.7,1319.7,895.2,1402.3,,,278.9,28.3,493.8,170.4
40396.4,3804.4,3227.1,4343.2,5493.2,2385.7,2085.7,1630.6,2780.6,1785.4,1762.7,1220.6,3214.7,1514.8,5520.7,10125.6,7541.3,2907.8,778.8,6469.6,4880.4,2427.6,2127.6,1700.7,914.9,867.5,1429.8,,,286.7,37.3,500,175.4
40251.3,3709.6,3141.4,4314.5,5464.5,2399.2,2099.2,1663.5,2813.5,1710.8,1679,1217.9,3333.9,1528.5,5412.5,9983.7,7460.7,3292.4,792.4,6124.4,5036,2430.1,2130.1,1678.1,678.1,844.4,1429.8,,,288.2,32.2,499.4,181.4
40272,3656.3,3146.9,4286.1,5436.1,2389.8,2089.8,1653.7,2803.7,1774.3,1683.7,1211.1,3182.3,1512.1,5372.5,9887.5,7454.9,3308.9,808.9,6104.7,5155.6,2329,2029.2,1643.5,643.3,876.4,1400.5,,,279.9,19.6,501.1,187.4
39892.6,3610.9,3120.1,4257.3,5407.3,2410.7,2110.7,1645.2,2795.2,1770.3,1661.1,1219.2,3173.3,1508.6,5322.7,9822.4,7479.4,3318.5,818.5,6040.2,5026.4,2209.9,1680.5,1586.9,816.3,840.7,1403.3,,,332,13.8,450.2,194.4
39918.2,3624.4,3152.7,4240.8,5390.8,2396,2096,1632.1,2782.1,1766.9,1638.6,1213,3214.2,1490.1,5403.4,9689.4,7529.5,3330.9,830.9,6106.5,4741.5,2200.6,1766.1,1607.1,741.6,820.7,1405.1,,,357.9,14.2,440.6,210.3
40135.8,3601.3,3114.4,4205.5,5355.5,2388.6,2155.3,1625.2,2875.2,1756.2,1643.1,1216.7,3173.5,1525.9,5402.4,9769.6,7573.6,3293.4,865.2,6343.7,4848.8,2380.8,2080.8,1726.5,726.5,813.7,1406.8,,,360.6,13.8,447.7,220.5
40806.6,3627.3,3132.7,4194.2,5344.2,2381.9,2162.9,1631.2,2881.2,1755.7,1650.3,1232.2,3162.8,1608,5496.4,9891,7739.7,3217.2,859.4,6590.2,5011.3,2330,1961.2,1717.3,786.1,842.9,1404.9,,,321.4,14.2,486.9,220.1
41976.3,3753.6,3228.5,4261.3,5411.3,2399.3,2169.6,1668.5,2918.5,1779.7,1704.8,1233.3,3163.1,1587.5,5487.4,10162.2,7730.2,3340,840,6274.3,5138.1,2546.8,2033.7,1696.2,909.3,861.8,1404,,,283.4,14.5,508.6,203.5
41226.7,3858.4,3283.6,4327.6,5477.6,2434.5,2145.5,1687.5,2937.5,1804,1778.8,1199.5,3164.8,1593,5386.6,10115.1,7565.1,3307.5,807.5,5999.2,5060.7,2266.4,1815.5,1640.8,791.7,813.4,1406,,,365.1,14.7,443.9,220.3
38902.3,3786,3234.6,4277.3,5427.3,2411.9,1971.2,1671.6,2921.6,1788.2,1739.6,1165.3,3008.8,1574.3,5185.9,9577.6,7492.3,3278,778,5548.7,4526.5,2044.3,1551.5,1556.7,749.5,740.3,1407.4,,,403.8,15.5,449.4,263.7
36793.8,3563.4,2967.7,4128.4,5278.4,2354.3,1827.9,1596.3,2846.3,1728.3,1724,1110.8,2408.6,1520.1,4847.8,8803.2,7371.9,3073,649.3,5322.2,4406.4,1761.4,1398.3,1387.4,450.5,663.4,1409.1,,,384.9,15.9,525.6,320.6
32937.2,3246.9,2821.9,3920.1,4773.1,2459.5,1270.8,1556.7,2614.8,1644.3,1620.2,1054.6,1793.6,1424.1,4250.3,8129.2,7202.3,2255,644.5,5097.8,4158.4,1475.1,1475.1,1218.9,705.8,593.6,1319,,,331,15.7,814.8,556.1
30827.7,3185.9,2629.5,3897,4214.6,2386.2,1017.2,1498.8,2187.3,1600.7,1434.5,1005.6,1756.8,1416.4,3661.1,7460.8,7644.5,2084.5,629.1,4680.2,4059.8,1218.3,1595.6,1016.5,460.7,579.6,1313.8,,,300.3,16,742.4,452.7
29925.1,3078.2,2598.5,3801.2,4038.5,2350.7,958.7,1466.7,1734.1,1576.7,1414.1,995.2,1711.6,1405.6,3391.6,7290.5,7579,2039.1,622.7,4528.6,3907.6,1163.5,1546.8,951.8,1104.1,562.3,1176.8,,,281.8,15.9,772,463.9
29579.7,3033.8,2594.8,3782,3977.5,2339.5,930.3,1446.8,1627,1564.9,1403.4,989,1630.3,1388.9,3297.6,7190.1,7632.8,2017.5,639.8,4481.3,3915.2,1141.9,1529.9,926.7,1115.2,553.5,1136.1,,,273,15.9,783,466.1
29594.1,3018.6,2574,3678.6,3898,2328.3,863,1444.5,1582.5,1566.8,1387,988.1,1621.6,1391.2,3222.3,7195.6,7637.3,2020.4,649.4,4527.1,3908.5,1146.8,1891.6,915,1062,568.8,1066.6,,,286.2,16,770.8,467
30299.7,3068.2,2593.2,3794.9,4030.2,2318.4,956.4,1455.3,1669,1574,1408.7,1007.4,1641,1405.9,3372.5,7369.8,7647.5,2068.8,830.4,4827,3875.9,1196.8,1881.6,936.1,1135.5,600.5,1155.2,,,326.8,15.9,649.8,386.7
32562.1,3292.2,2690.8,3914.3,4952.1,2373.7,1062,1481.5,2375.1,1604.9,1498.7,1060.5,1734.2,1355.9,3637.5,7858,7724.7,2219.1,695.3,5675.4,3977.6,1367.8,1814.3,1078.8,1105.3,724.4,1312.9,,,344.4,16.1,570.7,325
38162.1,3878.5,3300,4249.4,5349.4,2319.1,1786.1,1560.4,2919.2,1705.3,1683.8,1115.7,2602.2,1439.7,4897.4,9151.3,8029,3075.7,575.7,5894.5,4562.4,2067.4,1593.5,1482.5,656.4,836.7,1395.1,,,282.3,15.6,628,320.7
42224.4,4428.9,3683.4,4510.3,5660.3,2475.3,1842.9,1672.7,3166.1,1837,1932.5,1197.5,3406.6,1562.1,5342,10160.7,8229.3,3266.8,766.8,6332.1,4817,2401.6,1896.4,1596.4,801.6,922,1392.5,,,268.6,78.5,666.7,282.8
43229.2,4495.6,3713.5,4569.3,5719.3,2551.9,1885.9,1711.9,3161.8,1877.5,1964.6,1208.5,3413.8,1573.5,5434.3,10370.3,8337.1,3267.9,767.9,6430.7,5107,2356.6,2012.9,1819.7,863.4,965.5,1391.4,,,279.1,80.8,644.8,269.1
43060.9,4352.8,3598,4533.4,5683.4,2543.6,1883.1,1706.3,3163.5,1866.3,1926.1,1195.6,3396.4,1528.6,5381.1,10252,8291,3269.7,769.7,6438,5045.4,2335.6,2016.2,1911.1,930.5,967.4,1390,,,281.2,76.9,646.9,277.2
42740.6,4236.4,3551.9,4480.4,5630.4,2515.1,1840.8,1694.8,3182.5,1844.8,1884.3,1201.8,3395.6,1574,5416.8,10144,8231.5,3293,793,6391.7,4908.9,2323,2021.2,1922.8,924.6,974.8,1389.1,,,282,70.8,659.4,296.6
42365,4107.6,3462.6,4423.3,5573.3,2474.6,1875.5,1671.4,3171.4,1820.2,1820.2,1204.1,3384.6,1615.4,5384,10028.3,8168.9,3296.8,796.8,6344,4795.3,2522.9,1992.5,1662,892.4,961.7,1388.8,,,273,75,688.9,312.9
41927.6,4026.6,3415.1,4372.7,5522.7,2449.2,1917.3,1618.2,2849.7,1800.2,1811.7,1201.7,3280.3,1589.6,5566.8,9832.1,8176.7,3301,801,6297.8,4613.9,2232.5,1932.5,1837.8,837.8,979.1,1387,,,281.3,64.8,666.1,308.6
40786.3,3919.4,3350.9,4332.1,5482.1,2436.2,1839.4,1591.7,2816,1788.3,1756.8,1173.5,3174.2,1462.5,5151.9,9612.6,8130,3305,805,5959.8,4524.5,2202.6,1902.6,1670.7,670.7,961.9,1386.2,,,277.9,61.1,661.8,304.6
40173.3,3829,3303.3,4274,5424,2427.1,1760.2,1574.6,3074.6,1773.1,1698.8,1159,3036.1,1482.6,4805.3,9419.2,7992.1,3300.2,800.2,5851.4,4649,2108.9,1808.9,1645.5,645.5,950,1370.6,,,269,75.4,676.5,296.1
39478.3,3744,3247.6,4188.5,5338.5,2382.9,1749.6,1562.3,3062.3,1743.8,1640.2,1157.2,2862.1,1493.9,4821.2,9285.3,7992.9,3278.4,801.7,5819.9,4553.6,2194.6,1791.3,1506.7,610,922,1382.5,,,261.4,55.9,643.5,275
39103.5,3714.7,3216,4151.6,5301.6,2359.1,1842.1,1548.6,3048.6,1734.8,1633.5,1176.6,2799.7,1480.1,4866.5,9197.5,8012.5,3134.8,805.9,5796.6,4156.8,2127.4,1827.4,1618.1,618.1,904.1,1389.3,,,250.3,40.4,634.8,270.7
39489.7,3723.5,3213.8,4185.1,5335.1,2359.2,1842.1,1545.9,3123.3,1745,1654.7,1186.4,2812.8,1492.4,5018.5,9272.8,7986.9,3160,833.1,5925.3,4158,2241.2,1843.4,1646.8,744.6,897.7,1389,,,244.8,57.4,641.2,254.6
40335.5,3774.6,3260.9,4217.1,5367.1,2364.5,1942.8,1563.9,3165.9,1751.2,1664.9,1189.1,3011.5,1546.7,5107,9481.7,7930.5,3243,831.2,6302.4,4561.6,2173,1873,1774.3,774.3,922.6,1387.4,,,238.8,71.9,624.8,217.7
40676.3,3855.8,3330.3,4265.8,5415.8,2392.1,1979.7,1599.4,3177.1,1787.9,1713.4,1179.1,3004.6,1572.2,5298.7,9628.6,8011.3,3311.7,811.7,6138.4,4415.6,2257,1823.5,1621.8,755.3,940.2,1387,,,231.7,59.6,577.5,175.6
40253.5,3900.4,3344.1,4304.4,5454.4,2389.8,1817.6,1607.2,3037,1803.1,1759.4,1161,2995.9,1585,4858.9,9377.5,7902.4,3305.5,805.5,5789.4,4621.6,2293,1786.9,1543.3,749.4,882.7,1383.2,,,224.4,70.5,612.7,192.6
37714.9,3774.6,3236,4175.6,5325.6,2451,1622.6,1557.3,2955.5,1766.7,1705.3,1139.7,2764.6,1608,4610.5,8800,7843.6,3022.4,545.9,5388.8,4395.3,1976.2,1676.2,1648,648,802.3,1355.5,,,265.1,15,547.3,223.4
