Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,FRE Buy,FRE Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
1289026.4,140191.4,58981.9,137734.4,214064.6,76251.2,49106.3,53852.3,89002.5,66975,138825.1,34161.9,87799,50458.6,166265.9,287003.9,260096.8,111001.3,25908.9,187180.4,141398.8,0,980,63372.1,30100.8,56641.4,20037.3,24483.6,25398.5,22379.2,19752.4,34342.2,18310.1
1220934.1,136840.4,57567.8,135813.7,194023.2,75205.4,45877.9,52312.6,87766.8,64786,133849.9,33523.6,80086.2,49453.1,144850.8,275140.1,262974.4,101635.3,25802.2,173925,141145.3,0,3360,48877.7,26117.6,51133.2,19224,21873.2,17872.1,20308.5,14054.7,29084.2,15339.1
1178159.9,139648.7,55973,124393.6,174143.7,75029.2,36082.9,52472.4,79873.7,65165.5,113062.3,34978.4,72986.2,52963.6,124294.6,276779.3,257671.1,86478.7,31063.6,168973.3,130914.1,0,3360,40782.4,63735.6,39553.8,38122,21333.6,16197.8,19613.2,11210.9,28623.1,18227.3
1312465.6,153730.9,59283.6,138392.8,211539.9,76757.5,48427.3,56204.8,85415.8,69221.2,135369.3,36316.7,88554.6,51745.1,154102.4,305435.7,264243.9,106377.9,31229.2,190021.5,144894.8,0,980,53470.6,50347,50302.6,30678.8,24786.8,27631.4,22532,18317.6,30253.8,14640.9
1341629.8,154178.1,60441.3,139866.2,217540,76196.2,55424.7,54988.4,92601.8,69070,145859,38098.7,94723.9,53101.3,157520.3,308633.7,266428.9,113170.6,26592.7,191336,153305.2,0,980,68191.1,43706.2,57752.6,26052.2,24794.4,27983.2,22304.7,20121.1,32300.2,14701.7
1296237.6,143503.7,58110.2,137506.7,199269.9,73925.5,52324.6,54400.7,84973.6,67588.4,129900.3,37238.7,87285.9,52438.3,158938.7,292566.3,252393.4,111384.8,29169.4,192821.9,153813.9,0,980,53394.1,56763.2,55555.3,28249.8,25228.7,25435.4,22622.1,18244.9,32356.9,16678.9
1324075.9,148106.5,60003.5,139398.9,213365.7,74819.5,58292.8,53498.9,84698.9,69101.3,147979.9,35830.9,91984.9,51872.9,153567.3,297065.7,260111.5,106939.4,26933.8,195048.6,155020.6,0,980,62794.6,41949.7,56142.3,25897.2,25187.1,24595.5,22736.1,14927.2,39764.4,17998.6
1297692.1,138604.1,58384.7,135413.9,206815.5,74318.5,55312.4,52003.5,82097.8,67790.1,140114.4,36022.5,87191.2,53205.7,150146.8,285281.2,261876.5,109768.7,25151.9,191531.8,149114.7,0,980,57196.5,45771.1,55693.2,29838.6,25083.1,18746.4,25722.6,14845.7,32309.4,13557.1
1122690.8,129087.5,51960.1,123434.4,137486.4,70342.1,35566.9,49275.2,57250.8,63479,84719,33917,62674.8,49535.7,135955,243198.7,257852.2,77520.2,35849.3,171987.6,127953.6,0,420,37846,85890.8,39208.5,48032.8,22283.7,15488.3,19830.6,12515.3,30330.2,11661.1
1082475.8,129575.8,49431.4,115733.8,132172.4,69815.8,34565.8,48728.6,56281.7,62168.5,80559.7,33289.9,65408.6,45130.6,103788.7,240494.3,240295.1,68462.3,36675.7,166868.7,136109.9,0,2660,35995.8,95844.6,35644.6,52756.5,22084.1,13526.4,20028.9,9612.9,28181,12529
1234885,145036.3,54549.4,128484.6,183704.9,72513.2,41649.2,52777,75495.7,66287.4,117758.5,35950.8,81954.1,51516.2,131179,275388.5,241257.6,88355.4,35137.2,192881.6,152929.8,0,3360,47469.1,79145.3,44828.8,40101.1,24449.8,15025.8,22406.8,13433.3,34800.9,16562.4
1254135.5,140562.4,54333.9,131066.1,187272.5,73036.4,47623.7,53274,78296,65627.5,126770.3,36463,85582.4,49085.2,144123.5,288062.2,237456.1,96296.6,29043.5,194063.7,154800.2,0,3360,47089.3,70392.2,45065.3,38099.2,24434.7,19898.3,22873,12543.5,39257.5,16661.6
1261461.2,138015.4,54011.6,134395.9,190353.8,71648.3,48061.9,53273.8,78992.2,66085.4,130400.6,36249.8,86825.2,47727,151092.5,289793.5,240028.7,99180.7,26830.8,191010.4,142187.7,0,980,48376.1,62753.8,47040.3,39353.3,21448,22807.5,22224.1,15547,39024.8,15266.9
1284753.3,139317.5,55682.4,135767,209927.1,72882,56075.6,54071.2,85858.2,67787.6,149596.8,37386.7,92715.2,50682.3,143575,291171.6,231910.8,101764.5,26823.3,193716.6,145971.6,0,980,53858.6,51570,55423.1,28607.5,23948.4,24396.7,22303.1,16037.4,35927.6,16280.2
1284331.6,136946,56564.6,136595.7,208563,72556.2,54239.2,53130.7,90386.7,67667.5,149123.8,37600.2,83725.9,51881.2,142529.1,280545.8,246672.2,105272.5,26459.7,190895.2,145608.1,0,980,60242.3,45662.1,55705.7,28102.9,23610.8,24308,22009.3,14547.4,37538.6,14725
1200583.6,128350.4,55027.2,129997.3,195318.8,69695,45587.8,51312.3,86563.8,63340,133404.7,37240.9,73762.3,49280.6,142828.8,258331,248195,95672.4,23939.5,183043.7,142250.4,0,3360,49452.2,27165.4,52056.6,25555.9,21414.9,15320.6,19653.6,9661,34219.3,15119
1155299.8,127011,53613.3,115484.9,177713.3,69497.2,39970.4,51507,78654,62777.4,118997,36777.9,66143.8,47959.3,130668,260737.4,245421.3,88098.4,28151,175417.4,140072.4,0,3360,45063.3,42881.8,41328,32789.3,20842.1,16205.3,19207.2,9834.8,34359.7,11735.1
1297830.3,141823.5,52753.6,133935,207571.9,72995.9,53074.2,54353.3,90036.5,67862.5,146807.8,38054.5,85377.9,52835.6,148683.1,294935.1,260271.2,99851.1,25782.6,196748,146748.9,0,980,57788.1,38870,51060.7,32808.9,24268.5,21423.5,21895.4,18008.8,37153.5,16396.1
1279728.7,141375.5,51699.3,133135.2,201073.4,74222.3,49404.9,54354.6,87036.6,67348.7,132753.5,35361.9,80897.6,48954.2,152378,291073,257347.4,96094.1,24104.3,194275.7,147312.4,0,980,51011.3,56477.7,55010.9,29234.2,25122.3,27192.6,22221.8,18811.8,41035,13892.8
1285791,142280.4,50831.3,134366.9,199258.1,72224.6,50687.5,54545,83359.4,67678.8,133357.4,34470.4,87356.1,51716.8,150003.9,289884,253196.6,101919.8,27618.1,194671.3,149522.9,0,980,52920.4,56532.9,51618.2,35941,25409.1,27183,22220.1,19565.4,41306.9,11869
1285963,141406.8,52357.2,136025.6,207625.8,73130,55321.8,54342.6,93136.1,67523,141548.7,34076.7,85191,50110.1,145875.2,285997.2,258223.2,101596.7,23913.5,194482.9,143158.3,0,980,59552.8,41187.9,53180.2,27564.6,25288.4,27992.8,22056.6,22108.2,40610.1,13195.4
1257142.7,137199.7,51961.5,133757.7,202758.8,72087,52785.8,52561.5,90786.5,65482.2,141855.1,34277.4,80913.6,51185.2,140558.1,276602.7,256145.3,102602,23380.5,192090.6,141915.1,0,980,53310.1,36443.8,51535.6,28312.1,24841.4,23483.8,21914.7,22106.4,38638.1,13699.5
1169032.3,127920.1,49350.2,127886.8,177082.9,69846.4,46387.1,50627.7,86047.7,62416.4,125354.9,32559.8,66395.6,47516.7,118310.6,255191.4,250080.9,89151.1,25297.6,177585.3,143432,0,3360,43621.5,52222.3,47182.8,28631,22176.2,14520.7,19533.6,9756,37407.7,14394
1127406.3,124300.6,46772.3,116567.1,170824.1,70388.2,41558.9,50339.4,83094.4,62094.9,116618.5,32564.9,63208.3,47412.5,110386,251212.7,253995.2,81430.8,29625.5,169649.8,138702.8,0,3360,46538.7,44839.4,41903.5,27684.4,21068,14530.3,19216.3,6213.2,33197.5,16475
1266315.9,136118.7,47791.8,134529.5,207545,82945.8,63657.7,52681.6,86612.1,57346.8,131504.7,34631.2,82038.9,50670.8,141284.4,277075.2,260406.7,106763.7,26488.8,185443.5,153745.9,0,3080,59801.1,37452.7,54704.3,27600.7,23998.9,15231.1,21992.7,15403.4,38934.8,17794.7
1279896.2,139090.3,48421.1,133802.2,212106.1,83076.8,63831.5,52938.3,91543.4,58787.2,138974.8,34234.3,83726.8,51459.9,140323.3,284239.3,258234.8,106459.8,23919,184020.8,153226.6,0,2240,61194,37645.5,55979.5,27716.5,24680.6,14336.3,22172.3,14076.5,37973.5,19786.6
1256148.8,136515.6,47345,127993,207570.7,81610.5,59390.1,52705.8,88895.2,56876.1,130246.8,34800.9,80102.9,51206.9,137190.2,284821.5,258063.1,102149.2,22762.1,184577.4,137937.8,0,560,52030.3,47853.5,51968.7,28399.1,24096.6,18956.8,22169.2,22879.6,36587.6,11956.4
1248236.5,134260.2,48792.2,129109.9,204596.9,80998.7,57589.2,52189.5,90077.6,56035.5,129576.9,34646.3,76837.7,52094.6,134052.3,281627.5,256758.2,101210.2,22519.7,183552.6,139758.3,0,980,53579.1,48166.4,51364.2,32891.9,24487.9,18531.2,22282.4,19893.9,36429,12845.2
1232142.6,133421.6,48391.8,129128.8,209900.8,80672.4,60177.1,50389.2,79833.5,55878.7,134620.5,33716.6,82068.2,50502.6,117486.1,275800.9,258898.2,97659,23210.5,184597.2,136892.3,0,980,56289.4,41038.4,48996.2,29666.8,23883.8,18269.7,21877.8,20735.7,32594.6,13239.2
1148487.5,122463.1,47912.9,124692.3,201503.1,77756.1,54724.1,47770.4,69370.4,53237.4,130301.3,32359.7,65035.1,46622.6,96994.6,251564.7,257196.2,99091,16280.1,171991.4,148883.8,0,3360,51457.4,35193.6,36543.7,25019,20877.1,11029.8,19600,11671.1,35604.8,17156.6
1093579.6,118106.2,42210.3,111994.1,176676.7,76106,51003.4,46809.8,67209.8,51228.6,111663.5,31560.8,50257.8,44392.4,96710.1,247569.9,250659.2,88056.1,20403.5,163875.5,152255.6,0,3360,43942.8,48836.3,36371.4,24554.9,19993.1,11289.4,19185.7,13258.3,34457.5,13379.6
1194128.4,120997.4,45662.9,122998.1,193148.8,78399.8,59842.9,50876.5,71276.5,54424.8,123866.2,33148.5,76436.3,43313,140119.1,265456.7,253825,98691.5,17772.7,182000.3,137485.7,0,980,56876.4,38411.5,49909.7,27144.6,22553.6,17285.6,22207.7,22908.3,37706.7,13394.6
